Ordinal Position, Country, New Cases, New Deaths, New Cases Ratio, New Deaths Ratio, Positive Tests Percentage, Population
1, Uruguay, +3646, +67, 1046.6526921595205, 19.233606795032333, 25.53042504026329, 3_483_486
2, Cyprus, +889, +1, 732.0047460915146, 0.8234024140511975, 0, 1_214_473
3, Croatia, +2529, +46, 619.1415354122518, 11.261570039131508, 28.79426164180804, 4_084_688
4, Argentina, +27884, +556, 612.4150750130499, 12.21140373358398, 32.10223347916187, 45_531_211
5, Bahrain, +1053, +3, 602.0841373986877, 1.715339422788284, 6.764309115436501, 1_748_925
6, Turkey, +49438, +343, 581.1267412526308, 4.0318474098801, 16.365267419419975, 85_072_664
7, Netherlands, +9210, +14, 536.5378488420831, 0.8155841350476835, 0, 17_165_611
8, France, +32340, +332, 494.56639143960325, 5.077181260295246, 9.024998744202401, 65_390_614
9, Lithuania, +1325, +16, 492.3192621676242, 5.944987316741122, 7.106844024887363, 2_691_343
10, Slovenia, +900, +8, 432.86503749092185, 3.8476892221415278, 16.75665611617948, 2_079_170
11, Chile, +7582, +109, 393.8916353303237, 5.662646828146305, 10.915477750104376, 19_248_949
12, Colombia, +19925, +420, 388.24030728601673, 8.183735460985046, 20.1423358033178, 51_321_307
13, Paraguay, +2752, +82, 382.04610957809865, 11.38364134644044, 42.939616164768296, 7_203_319
14, Mongolia, +1264, +8, 380.62223303596215, 2.409001474911153, 12.503709565733503, 3_320_878
15, Belgium, +4357, +42, 374.61884660385704, 3.611198429506999, 8.856051058986138, 11_630_488
16, Latvia, +683, +6, 365.3926606898485, 3.2098916019606016, 4.4640522875816995, 1_869_222
17, Hungary, +3427, +207, 355.4819581236652, 21.47206458465092, 12.413518310573405, 9_640_433
18, Peru, +11049, +408, 331.37704211214674, 12.23656739811348, 15.236427320490368, 33_342_684
19, Kuwait, +1432, +9, 331.36289651897727, 2.0825880367812815, 15.61443681168902, 4_321_546
20, Ecuador, +5913, +97, 331.08891296729075, 5.431358795506037, 55.15858208955224, 17_859_251
21, Ukraine, +14277, +434, 328.0546113386951, 9.972382245639398, 34.56482266069483, 43_520_193
22, Costa Rica, +1656, +11, 322.6974388034317, 2.1435216345638577, 0, 5_131_742
23, Georgia, +1271, +11, 319.11012713939994, 2.761771359979071, 4.420715801189524, 3_982_951
24, Brazil, +65971, +2866, 308.5894643194502, 13.406154291121013, 0.44162900459121185, 213_782_412
25, Estonia, +392, +6, 295.34552035435433, 4.520594699301342, 7.783955520254169, 1_327_259
26, Poland, +10863, +541, 287.2823947593852, 14.307260937570412, 8.091559839405294, 37_812_968
27, Qatar, +798, +6, 284.20777083878687, 2.136900532622458, 10.306082913599381, 2_807_805 
28, Germany, +23710, +243, 282.2582891676292, 2.8928200872093592, 0, 84_001_076
29, Palestine, +1440, +23, 277.0933294591581, 4.425796234417108, 23.758455700379475, 5_196_805
30, Serbia, +2384, +34, 273.74669313650213, 3.9041055229199126, 17.393842112943236, 8_708_781
31, Iran, +22904, +380, 269.8992005909501, 4.477894526046151, 20.44835682846914, 84_861_311
32, Greece, +2739, +76, 263.83002988725144, 7.32058498409314, 4.127362044543564, 10_381_684
33, Austria, +2329, +29, 257.4045815362997, 3.205123600065561, 0.8291472492888702, 9_048_013
34, Spain, +11731, +95, 250.82602498651417, 2.031239653373016, 0, 46_769_469
35, India, +345147, +2621, 248.1330591050622, 1.8842891519102525, 19.82976645313263, 1_390_975_476
36, Bulgaria, +1708, +105, 247.32442897814033, 15.20437063390207, 11.500134661998384, 6_905_909
37, Czechia, +2630, +51, 245.21936457229128, 4.755204408055839, 1.0760298997205595, 10_725_091
38, Italy, +14761, +342, 244.42926156563888, 5.6632211540849875, 4.675641431738993, 60_389_660
39, Switzerland, +2113, +11, 242.71041718164616, 1.2635184992892134, 6.7754761752068235, 8_705_848
40, Armenia, +715, +15, 240.9245572547944, 5.054361341009673, 17.80821917808219, 2_967_734
41, North Macedonia, +489, +33, 234.72319223541442, 15.840215426929806, 17.212249208025344, 2_083_305
42, Canada, +8753, +61, 230.28244998848194, 1.6048474179478347, 5.917427781420913, 38_009_844
43, Lebanon, +1504, +33, 221.15656649725057, 4.852504451069992, 4.569761789013126, 6_800_612
44, USA, +66515, +790, 200.0003626256293, 2.375408351112488, 4.082004628501677, 332_574_397
45, UAE, +1973, +2, 197.5578129458944, 0.20026134105007032, 0.9764039828176653, 9_986_950
46, Iraq, +8017, +46, 195.78125463231342, 1.1233550845810674, 17.369356096715485, 40_948_762
47, Tunisia, +2205, +107, 185.00502785772986, 8.977568245250385, 27.20542874768661, 11_918_595
48, Belarus, +1735, +10, 183.66005592792735, 1.0585594001609644, 9.519890260631001, 9_446_801
49, Azerbaijan, +1809, +33, 177.12549120746712, 3.2311449473998977, 16.30170316301703, 10_213_098
50, Jordan, +1677, +40, 163.052403214495, 3.889144978282528, 9.966125869138883, 10_285_037
51, Kazakhstan, +2894, +29, 152.65181629287542, 1.5296830243584616, 4.6457122676341225, 18_958_176
52, Honduras, +1469, +66, 146.4358715052641, 6.579147392339978, 4.646822509727011, 10_031_695
53, Romania, +2523, +170, 131.86394839128337, 8.885006431438038, 6.762443378273339, 19_133_357
54, Moldova, +509, +23, 126.41719512282957, 5.7123683454323775, 8.771325176632775, 4_026_351
55, Denmark, +702, +5, 120.85253718023142, 0.8607730568392551, 0.11910195093067487, 5_808_732
56, Bolivia, +1330, +27, 112.69665035898119, 2.2878267366108966, 11.976587122917605, 11_801_593
57, Bosnia and Herzegovina, +362, +39, 110.89904816756172, 11.947687509764936, 10.672169811320755, 3_264_230
58, Cuba, +1241, +10, 109.61923348508074, 0.8833137267129794, 5.585812665976504, 11_321_006
59, Guatemala, +1644, +29, 90.41582369310362, 1.594926330352801, 14.470557169263268, 18_182_658
60, Gabon, +205, +2, 90.38908311518699, 0.8818447133188975, 2.9966379184329774, 2_267_973
61, Slovakia, +485, +48, 88.79877593176006, 8.78833246334945, 7.389913149474325, 5_461_787
62, Norway, +480, +1, 87.98389308197312, 0.18329977725411067, 0, 5_455_544
63, Malaysia, +2847, +8, 87.0616908683081, 0.2446412107293519, 3.828310944370487, 32_700_950
64, Ireland, +433, +1, 86.90651929354834, 0.20070789675184375, 0, 4_982_365
65, Panama, +366, +2, 83.7611598586313, 0.45771125605809454, 4.050464807436919, 4_369_567
66, Nepal, +2449, +5, 82.8505599517173, 0.16915181696961476, 27.835871789042965, 29_559_245
67, Namibia, +211, +6, 81.84651954463855, 2.327389181364129, 10.943983402489627, 2_577_996
68, Philippines, +8698, +159, 78.53092386711333, 1.4355503443172015, 14.976153170681314, 110_758_916
69, Libya, +536, +11, 77.15849448806202, 1.5834765659863477, 20.112570356472794, 6_946_740
70, Timor-Leste, +82, None, 61.254415733719576, 0, 3.92908481073311, 1_338_679
71, Russia, +8840, +398, 60.55407319473598, 2.7263032954191084, 2.9466666666666663, 145_985_225
72, Albania, +156, +3, 54.25620824923911, 1.0433886201776752, 5.066580058460539, 2_875_247
73, Portugal, +506, +1, 49.74163350148169, 0.09830362352071478, 0.4689092762487258, 10_172_565
74, Dominican Republic, +535, +7, 48.921585373927336, 0.6400955095654044, 16.3209273947529, 10_935_868
75, Finland, +267, +1, 48.128053067036795, 0.18025488040088686, 1.3051129142633688, 5_547_700
76, Jamaica, +140, +1, 47.11206412086533, 0.33651474372046664, 9.510869565217392, 2_971_638
77, Venezuela, +1318, +22, 46.456687140507015, 0.7754530478688577, 0, 28_370_512
78, Sri Lanka, +969, +4, 45.099146914031536, 0.1861677891188092, 0, 21_485_994
79, Cameroon, +1189, +52, 43.91175679490118, 1.920446890946057, 0, 27_077_031
80, Japan, +5465, +36, 43.317313589410126, 0.2853473539284107, 5.6953780417904225, 126_162_025
81, Kyrgyzstan, +272, +7, 41.14346772574793, 1.0588392429420423, 7.4114441416893735, 6_611_013
82, UK, +2678, +40, 39.28135422512696, 0.5867267247965192, 0, 68_174_839
83, Cambodia, +655, +2, 38.744136326360255, 0.11830270634003132, 1.4061829111206525, 16_905_784
84, Equatorial Guinea, +54, +1, 37.502213672334825, 0.6944854383765708, 1.231190150478796, 1_439_915
85, Saudi Arabia, +1098, +9, 31.147759182546633, 0.2553095014962839, 1.7340492735312698, 35_251_332
86, Thailand, +2070, +4, 29.595964894724794, 0.05719027032797062, 0, 69_941_967
87, Mexico, +3708, +498, 28.516966175947974, 3.8299485317211683, 15.701219512195122, 130_027_857
